source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
cases,Wales,2020-10-24,,0.95,0.95,0.031,0.9,0.93,0.94,0.95,0.97,1
cases,Wales,2020-10-25,,0.9,0.9,0.032,0.85,0.88,0.9,0.91,0.93,0.96
cases,Wales,2020-10-26,,0.87,0.87,0.034,0.81,0.84,0.86,0.87,0.89,0.92
cases,Wales,2020-10-27,,0.83,0.83,0.035,0.78,0.81,0.83,0.84,0.86,0.89
cases,Wales,2020-10-28,,0.81,0.81,0.036,0.75,0.79,0.8,0.82,0.84,0.87
cases,Wales,2020-10-29,,0.79,0.8,0.036,0.74,0.77,0.79,0.8,0.82,0.86
cases,Wales,2020-10-30,,0.79,0.79,0.036,0.73,0.76,0.78,0.8,0.81,0.85
cases,Wales,2020-10-31,,0.79,0.79,0.034,0.73,0.76,0.78,0.8,0.81,0.84
cases,Wales,2020-11-01,,0.8,0.8,0.032,0.74,0.77,0.79,0.8,0.82,0.85
cases,Wales,2020-11-02,,0.81,0.81,0.031,0.76,0.79,0.8,0.82,0.83,0.86
cases,Wales,2020-11-03,,0.83,0.83,0.03,0.78,0.81,0.83,0.84,0.85,0.88
cases,Wales,2020-11-04,,0.86,0.86,0.03,0.81,0.84,0.85,0.87,0.88,0.91
cases,Wales,2020-11-05,,0.89,0.89,0.031,0.84,0.87,0.88,0.9,0.91,0.94
cases,Wales,2020-11-06,,0.92,0.92,0.033,0.87,0.9,0.91,0.93,0.95,0.98
cases,Wales,2020-11-07,,0.96,0.96,0.036,0.9,0.93,0.95,0.97,0.98,1
cases,Wales,2020-11-08,,0.99,0.99,0.039,0.93,0.97,0.98,1,1,1.1
cases,Wales,2020-11-09,,1,1,0.04,0.96,1,1,1,1.1,1.1
cases,Wales,2020-11-10,,1.1,1.1,0.041,0.99,1,1,1.1,1.1,1.1
cases,Wales,2020-11-11,,1.1,1.1,0.041,1,1,1.1,1.1,1.1,1.1
cases,Wales,2020-11-12,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-11-13,,1.1,1.1,0.038,1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-11-14,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-11-15,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-11-16,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-11-17,,1.1,1.1,0.038,1.1,1.1,1.1,1.1,1.2,1.2
cases,Wales,2020-11-18,,1.1,1.1,0.039,1.1,1.1,1.1,1.1,1.2,1.2
cases,Wales,2020-11-19,,1.1,1.1,0.04,1.1,1.1,1.1,1.1,1.2,1.2
cases,Wales,2020-11-20,,1.1,1.1,0.04,1.1,1.1,1.1,1.2,1.2,1.2
cases,Wales,2020-11-21,,1.2,1.2,0.04,1.1,1.1,1.1,1.2,1.2,1.2
cases,Wales,2020-11-22,,1.2,1.2,0.04,1.1,1.1,1.2,1.2,1.2,1.2
cases,Wales,2020-11-23,,1.2,1.2,0.04,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-11-24,,1.2,1.2,0.04,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-11-25,,1.2,1.2,0.041,1.2,1.2,1.2,1.2,1.3,1.3
deaths,East of England,2020-09-16,,1.2,1.2,0.14,0.93,1.1,1.1,1.2,1.3,1.4
deaths,East of England,2020-09-17,,1.2,1.2,0.13,0.95,1.1,1.2,1.2,1.3,1.4
deaths,East of England,2020-09-18,,1.2,1.2,0.12,0.98,1.1,1.2,1.2,1.3,1.4
deaths,East of England,2020-09-19,,1.2,1.2,0.12,1,1.1,1.2,1.2,1.3,1.4
deaths,East of England,2020-09-20,,1.2,1.2,0.11,1,1.1,1.2,1.2,1.3,1.4
deaths,East of England,2020-09-21,,1.2,1.2,0.1,1,1.2,1.2,1.3,1.3,1.4
deaths,East of England,2020-09-22,,1.2,1.2,0.094,1.1,1.2,1.2,1.3,1.3,1.4
deaths,East of England,2020-09-23,,1.2,1.2,0.087,1.1,1.2,1.2,1.3,1.3,1.4
deaths,East of England,2020-09-24,,1.3,1.3,0.081,1.1,1.2,1.2,1.3,1.3,1.4
deaths,East of England,2020-09-25,,1.3,1.3,0.076,1.1,1.2,1.2,1.3,1.3,1.4
deaths,East of England,2020-09-26,,1.3,1.3,0.071,1.2,1.2,1.3,1.3,1.3,1.4
deaths,East of England,2020-09-27,,1.3,1.3,0.067,1.2,1.2,1.3,1.3,1.3,1.4
deaths,East of England,2020-09-28,,1.3,1.3,0.064,1.2,1.3,1.3,1.3,1.3,1.4
deaths,East of England,2020-09-29,,1.3,1.3,0.062,1.2,1.3,1.3,1.3,1.3,1.4
deaths,East of England,2020-09-30,,1.3,1.3,0.061,1.2,1.3,1.3,1.3,1.3,1.4
deaths,East of England,2020-10-01,,1.3,1.3,0.06,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-02,,1.3,1.3,0.061,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-03,,1.3,1.3,0.062,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-04,,1.3,1.3,0.064,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-05,,1.3,1.3,0.065,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-06,,1.3,1.3,0.067,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-07,,1.3,1.3,0.068,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-08,,1.3,1.3,0.068,1.2,1.3,1.3,1.3,1.4,1.4
deaths,East of England,2020-10-09,,1.3,1.3,0.067,1.2,1.3,1.3,1.3,1.3,1.4
deaths,East of England,2020-10-10,,1.3,1.3,0.065,1.2,1.3,1.3,1.3,1.3,1.4
deaths,East of England,2020-10-11,,1.3,1.3,0.063,1.2,1.2,1.3,1.3,1.3,1.4
deaths,East of England,2020-10-12,,1.3,1.3,0.06,1.2,1.2,1.3,1.3,1.3,1.4
deaths,East of England,2020-10-13,,1.3,1.3,0.057,1.2,1.2,1.2,1.3,1.3,1.4
deaths,East of England,2020-10-14,,1.2,1.2,0.053,1.2,1.2,1.2,1.3,1.3,1.3
deaths,East of England,2020-10-15,,1.2,1.2,0.05,1.2,1.2,1.2,1.2,1.3,1.3
deaths,East of England,2020-10-16,,1.2,1.2,0.047,1.1,1.2,1.2,1.2,1.2,1.3
deaths,East of England,2020-10-17,,1.2,1.2,0.044,1.1,1.2,1.2,1.2,1.2,1.3
deaths,East of England,2020-10-18,,1.2,1.2,0.043,1.1,1.2,1.2,1.2,1.2,1.2
deaths,East of England,2020-10-19,,1.2,1.2,0.042,1.1,1.1,1.2,1.2,1.2,1.2
deaths,East of England,2020-10-20,,1.1,1.1,0.042,1.1,1.1,1.1,1.2,1.2,1.2
deaths,East of England,2020-10-21,,1.1,1.1,0.042,1.1,1.1,1.1,1.1,1.2,1.2
deaths,East of England,2020-10-22,,1.1,1.1,0.043,1,1.1,1.1,1.1,1.1,1.2
deaths,East of England,2020-10-23,,1.1,1.1,0.044,1,1.1,1.1,1.1,1.1,1.2
deaths,East of England,2020-10-24,,1.1,1.1,0.044,1,1.1,1.1,1.1,1.1,1.2
deaths,East of England,2020-10-25,,1.1,1.1,0.045,1,1.1,1.1,1.1,1.1,1.1
deaths,East of England,2020-10-26,,1.1,1.1,0.045,0.99,1,1.1,1.1,1.1,1.1
deaths,East of England,2020-10-27,,1.1,1.1,0.045,0.98,1,1.1,1.1,1.1,1.1
deaths,East of England,2020-10-28,,1.1,1.1,0.044,0.97,1,1,1.1,1.1,1.1
deaths,East of England,2020-10-29,,1,1,0.043,0.97,1,1,1.1,1.1,1.1
deaths,East of England,2020-10-30,,1,1,0.042,0.96,1,1,1.1,1.1,1.1
deaths,East of England,2020-10-31,,1,1,0.041,0.96,1,1,1,1.1,1.1
deaths,East of England,2020-11-01,,1,1,0.04,0.96,1,1,1,1.1,1.1
deaths,East of England,2020-11-02,,1,1,0.039,0.96,1,1,1,1.1,1.1
deaths,East of England,2020-11-03,,1,1,0.038,0.96,1,1,1,1,1.1
deaths,East of England,2020-11-04,,1,1,0.038,0.96,1,1,1,1,1.1
deaths,East of England,2020-11-05,,1,1,0.038,0.96,1,1,1,1,1.1
deaths,East of England,2020-11-06,,1,1,0.039,0.96,1,1,1,1,1.1
deaths,East of England,2020-11-07,,1,1,0.04,0.96,1,1,1,1,1.1
deaths,East of England,2020-11-08,,1,1,0.042,0.96,0.99,1,1,1,1.1
deaths,East of England,2020-11-09,,1,1,0.043,0.96,0.99,1,1,1,1.1
deaths,East of England,2020-11-10,,1,1,0.045,0.96,0.99,1,1,1,1.1
deaths,East of England,2020-11-11,,1,1,0.045,0.96,0.99,1,1,1,1.1
deaths,East of England,2020-11-12,,1,1,0.045,0.96,0.99,1,1,1,1.1
deaths,East of England,2020-11-13,,1,1,0.045,0.95,0.99,1,1,1,1.1
deaths,East of England,2020-11-14,,1,1,0.045,0.95,0.99,1,1,1,1.1
deaths,East of England,2020-11-15,,1,1,0.044,0.94,0.98,1,1,1,1.1
deaths,East of England,2020-11-16,,1,1,0.045,0.94,0.98,1,1,1,1.1
deaths,East of England,2020-11-17,,1,1,0.045,0.93,0.98,0.99,1,1,1.1
deaths,East of England,2020-11-18,,1,1,0.047,0.93,0.97,0.99,1,1,1.1
deaths,England,2020-09-15,,1.2,1.2,0.074,1.1,1.1,1.2,1.2,1.2,1.3
deaths,England,2020-09-16,,1.2,1.2,0.067,1.1,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-09-17,,1.2,1.2,0.06,1.1,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-09-18,,1.2,1.2,0.053,1.1,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-09-19,,1.2,1.2,0.047,1.1,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-09-20,,1.2,1.2,0.042,1.1,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-09-21,,1.2,1.2,0.037,1.2,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-09-22,,1.2,1.2,0.033,1.2,1.2,1.2,1.2,1.3,1.3
deaths,England,2020-09-23,,1.2,1.2,0.03,1.2,1.2,1.2,1.2,1.3,1.3
deaths,England,2020-09-24,,1.2,1.2,0.028,1.2,1.2,1.2,1.2,1.3,1.3
deaths,England,2020-09-25,,1.2,1.2,0.026,1.2,1.2,1.2,1.3,1.3,1.3
deaths,England,2020-09-26,,1.2,1.2,0.025,1.2,1.2,1.2,1.3,1.3,1.3
deaths,England,2020-09-27,,1.3,1.3,0.024,1.2,1.2,1.2,1.3,1.3,1.3
deaths,England,2020-09-28,,1.3,1.3,0.024,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-09-29,,1.3,1.3,0.024,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-09-30,,1.3,1.3,0.024,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-10-01,,1.3,1.3,0.025,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-10-02,,1.3,1.3,0.025,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-10-03,,1.3,1.3,0.025,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-10-04,,1.3,1.3,0.025,1.2,1.2,1.3,1.3,1.3,1.3
deaths,England,2020-10-05,,1.3,1.3,0.025,1.2,1.2,1.2,1.3,1.3,1.3
deaths,England,2020-10-06,,1.3,1.3,0.024,1.2,1.2,1.2,1.3,1.3,1.3
deaths,England,2020-10-07,,1.2,1.2,0.024,1.2,1.2,1.2,1.3,1.3,1.3
deaths,England,2020-10-08,,1.2,1.2,0.023,1.2,1.2,1.2,1.2,1.3,1.3
deaths,England,2020-10-09,,1.2,1.2,0.022,1.2,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-10-10,,1.2,1.2,0.021,1.2,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-10-11,,1.2,1.2,0.02,1.2,1.2,1.2,1.2,1.2,1.3
deaths,England,2020-10-12,,1.2,1.2,0.019,1.2,1.2,1.2,1.2,1.2,1.2
deaths,England,2020-10-13,,1.2,1.2,0.018,1.2,1.2,1.2,1.2,1.2,1.2
deaths,England,2020-10-14,,1.2,1.2,0.018,1.2,1.2,1.2,1.2,1.2,1.2
deaths,England,2020-10-15,,1.2,1.2,0.018,1.1,1.2,1.2,1.2,1.2,1.2
deaths,England,2020-10-16,,1.2,1.2,0.018,1.1,1.2,1.2,1.2,1.2,1.2
deaths,England,2020-10-17,,1.2,1.2,0.018,1.1,1.1,1.2,1.2,1.2,1.2
deaths,England,2020-10-18,,1.2,1.1,0.019,1.1,1.1,1.1,1.2,1.2,1.2
deaths,England,2020-10-19,,1.1,1.1,0.019,1.1,1.1,1.1,1.1,1.2,1.2
deaths,England,2020-10-20,,1.1,1.1,0.019,1.1,1.1,1.1,1.1,1.1,1.2
deaths,England,2020-10-21,,1.1,1.1,0.019,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-22,,1.1,1.1,0.019,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-23,,1.1,1.1,0.018,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-24,,1.1,1.1,0.018,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-25,,1.1,1.1,0.017,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-26,,1.1,1.1,0.017,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-27,,1.1,1.1,0.016,1.1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-28,,1.1,1.1,0.016,1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-29,,1.1,1.1,0.016,1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-30,,1.1,1.1,0.015,1,1.1,1.1,1.1,1.1,1.1
deaths,England,2020-10-31,,1.1,1.1,0.016,1,1,1.1,1.1,1.1,1.1
deaths,England,2020-11-01,,1.1,1.1,0.016,1,1,1,1.1,1.1,1.1
deaths,England,2020-11-02,,1,1,0.016,1,1,1,1,1.1,1.1
deaths,England,2020-11-03,,1,1,0.017,1,1,1,1,1.1,1.1
deaths,England,2020-11-04,,1,1,0.018,1,1,1,1,1,1.1
deaths,England,2020-11-05,,1,1,0.018,1,1,1,1,1,1.1
deaths,England,2020-11-06,,1,1,0.019,1,1,1,1,1,1.1
deaths,England,2020-11-07,,1,1,0.019,0.99,1,1,1,1,1
deaths,England,2020-11-08,,1,1,0.019,0.98,0.99,1,1,1,1
deaths,England,2020-11-09,,1,1,0.019,0.97,0.99,0.99,1,1,1
deaths,England,2020-11-10,,0.99,0.99,0.018,0.96,0.98,0.98,0.99,1,1
deaths,England,2020-11-11,,0.98,0.98,0.018,0.96,0.97,0.98,0.98,0.99,1
deaths,England,2020-11-12,,0.97,0.97,0.018,0.95,0.96,0.97,0.98,0.98,1
deaths,England,2020-11-13,,0.96,0.96,0.018,0.94,0.95,0.96,0.97,0.97,0.99
deaths,England,2020-11-14,,0.95,0.95,0.017,0.92,0.94,0.95,0.96,0.96,0.98
deaths,England,2020-11-15,,0.94,0.94,0.017,0.92,0.93,0.94,0.95,0.95,0.97
deaths,England,2020-11-16,,0.93,0.93,0.018,0.9,0.92,0.93,0.94,0.94,0.96
deaths,England,2020-11-17,,0.93,0.92,0.018,0.89,0.91,0.92,0.93,0.94,0.95
deaths,England,2020-11-18,,0.92,0.92,0.019,0.88,0.9,0.91,0.92,0.93,0.95
deaths,London,2020-09-15,,1.1,1.1,0.099,0.93,1,1.1,1.1,1.2,1.2
deaths,London,2020-09-16,,1.1,1.1,0.092,0.94,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-17,,1.1,1.1,0.086,0.95,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-18,,1.1,1.1,0.081,0.97,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-19,,1.1,1.1,0.075,0.98,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-20,,1.1,1.1,0.07,1,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-21,,1.1,1.1,0.065,1,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-22,,1.1,1.1,0.061,1,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-09-23,,1.1,1.1,0.057,1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-09-24,,1.1,1.1,0.053,1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-09-25,,1.1,1.1,0.05,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-09-26,,1.2,1.2,0.048,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-09-27,,1.2,1.2,0.046,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-09-28,,1.2,1.2,0.044,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-09-29,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.2
deaths,London,2020-09-30,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.2
deaths,London,2020-10-01,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.2
deaths,London,2020-10-02,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-03,,1.2,1.2,0.044,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-04,,1.2,1.2,0.044,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-05,,1.2,1.2,0.045,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-06,,1.2,1.2,0.045,1.1,1.2,1.2,1.2,1.2,1.3
deaths,London,2020-10-07,,1.2,1.2,0.045,1.1,1.2,1.2,1.2,1.2,1.3
deaths,London,2020-10-08,,1.2,1.2,0.045,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-09,,1.2,1.2,0.045,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-10,,1.2,1.2,0.044,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-11,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.3
deaths,London,2020-10-12,,1.2,1.2,0.042,1.1,1.1,1.2,1.2,1.2,1.2
deaths,London,2020-10-13,,1.2,1.2,0.041,1.1,1.1,1.2,1.2,1.2,1.2
deaths,London,2020-10-14,,1.2,1.2,0.04,1.1,1.1,1.2,1.2,1.2,1.2
deaths,London,2020-10-15,,1.2,1.2,0.039,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-10-16,,1.2,1.2,0.038,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-10-17,,1.2,1.2,0.037,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-10-18,,1.1,1.1,0.037,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-10-19,,1.1,1.1,0.037,1.1,1.1,1.1,1.2,1.2,1.2
deaths,London,2020-10-20,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-10-21,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-10-22,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.2,1.2
deaths,London,2020-10-23,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-24,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-25,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-26,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-27,,1.1,1.1,0.035,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-28,,1.1,1.1,0.035,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-29,,1.1,1.1,0.034,1.1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-30,,1.1,1.1,0.034,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-10-31,,1.1,1.1,0.034,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-01,,1.1,1.1,0.035,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-02,,1.1,1.1,0.036,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-03,,1.1,1.1,0.037,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-04,,1.1,1.1,0.038,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-05,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-06,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.2
deaths,London,2020-11-07,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.1
deaths,London,2020-11-08,,1.1,1.1,0.039,1,1,1.1,1.1,1.1,1.1
deaths,London,2020-11-09,,1.1,1.1,0.039,1,1,1.1,1.1,1.1,1.1
deaths,London,2020-11-10,,1.1,1.1,0.039,1,1,1,1.1,1.1,1.1
deaths,London,2020-11-11,,1.1,1.1,0.038,1,1,1,1.1,1.1,1.1
deaths,London,2020-11-12,,1,1,0.038,0.99,1,1,1.1,1.1,1.1
deaths,London,2020-11-13,,1,1,0.038,0.98,1,1,1,1.1,1.1
deaths,London,2020-11-14,,1,1,0.039,0.97,1,1,1,1.1,1.1
deaths,London,2020-11-15,,1,1,0.04,0.96,1,1,1,1,1.1
deaths,London,2020-11-16,,1,1,0.043,0.94,0.99,1,1,1,1.1
deaths,London,2020-11-17,,1,1,0.046,0.93,0.98,1,1,1,1.1
deaths,London,2020-11-18,,1,1,0.05,0.92,0.97,0.99,1,1,1.1
deaths,Midlands,2020-09-15,,1,1,0.12,0.85,0.96,1,1.1,1.1,1.2
deaths,Midlands,2020-09-16,,1.1,1.1,0.11,0.87,0.98,1,1.1,1.1,1.2
deaths,Midlands,2020-09-17,,1.1,1.1,0.098,0.9,1,1,1.1,1.1,1.2
deaths,Midlands,2020-09-18,,1.1,1.1,0.09,0.93,1,1.1,1.1,1.1,1.2
deaths,Midlands,2020-09-19,,1.1,1.1,0.083,0.95,1,1.1,1.1,1.1,1.2
deaths,Midlands,2020-09-20,,1.1,1.1,0.076,0.98,1.1,1.1,1.1,1.2,1.2
deaths,Midlands,2020-09-21,,1.1,1.1,0.07,1,1.1,1.1,1.1,1.2,1.2
deaths,Midlands,2020-09-22,,1.1,1.1,0.065,1,1.1,1.1,1.2,1.2,1.2
deaths,Midlands,2020-09-23,,1.2,1.2,0.06,1.1,1.1,1.2,1.2,1.2,1.3
deaths,Midlands,2020-09-24,,1.2,1.2,0.055,1.1,1.1,1.2,1.2,1.2,1.3
deaths,Midlands,2020-09-25,,1.2,1.2,0.052,1.1,1.2,1.2,1.2,1.2,1.3
deaths,Midlands,2020-09-26,,1.2,1.2,0.049,1.1,1.2,1.2,1.2,1.3,1.3
deaths,Midlands,2020-09-27,,1.2,1.2,0.047,1.2,1.2,1.2,1.3,1.3,1.3
deaths,Midlands,2020-09-28,,1.3,1.3,0.047,1.2,1.2,1.3,1.3,1.3,1.3
deaths,Midlands,2020-09-29,,1.3,1.3,0.048,1.2,1.2,1.3,1.3,1.3,1.4
deaths,Midlands,2020-09-30,,1.3,1.3,0.049,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Midlands,2020-10-01,,1.3,1.3,0.051,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Midlands,2020-10-02,,1.3,1.3,0.053,1.2,1.3,1.3,1.3,1.4,1.4
deaths,Midlands,2020-10-03,,1.3,1.3,0.054,1.3,1.3,1.3,1.3,1.4,1.4
deaths,Midlands,2020-10-04,,1.3,1.3,0.055,1.3,1.3,1.3,1.3,1.4,1.4
deaths,Midlands,2020-10-05,,1.3,1.3,0.055,1.3,1.3,1.3,1.4,1.4,1.4
deaths,Midlands,2020-10-06,,1.3,1.3,0.054,1.3,1.3,1.3,1.4,1.4,1.4
deaths,Midlands,2020-10-07,,1.3,1.3,0.053,1.3,1.3,1.3,1.4,1.4,1.4
deaths,Midlands,2020-10-08,,1.3,1.3,0.051,1.3,1.3,1.3,1.3,1.4,1.4
deaths,Midlands,2020-10-09,,1.3,1.3,0.049,1.3,1.3,1.3,1.3,1.4,1.4
deaths,Midlands,2020-10-10,,1.3,1.3,0.047,1.3,1.3,1.3,1.3,1.4,1.4
deaths,Midlands,2020-10-11,,1.3,1.3,0.045,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Midlands,2020-10-12,,1.3,1.3,0.043,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Midlands,2020-10-13,,1.3,1.3,0.041,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Midlands,2020-10-14,,1.3,1.3,0.039,1.2,1.2,1.3,1.3,1.3,1.3
deaths,Midlands,2020-10-15,,1.3,1.3,0.037,1.2,1.2,1.2,1.3,1.3,1.3
deaths,Midlands,2020-10-16,,1.2,1.2,0.036,1.2,1.2,1.2,1.3,1.3,1.3
deaths,Midlands,2020-10-17,,1.2,1.2,0.036,1.2,1.2,1.2,1.2,1.2,1.3
deaths,Midlands,2020-10-18,,1.2,1.2,0.035,1.2,1.2,1.2,1.2,1.2,1.3
deaths,Midlands,2020-10-19,,1.2,1.2,0.035,1.1,1.2,1.2,1.2,1.2,1.2
deaths,Midlands,2020-10-20,,1.2,1.2,0.036,1.1,1.2,1.2,1.2,1.2,1.2
deaths,Midlands,2020-10-21,,1.2,1.2,0.036,1.1,1.1,1.2,1.2,1.2,1.2
deaths,Midlands,2020-10-22,,1.2,1.2,0.036,1.1,1.1,1.2,1.2,1.2,1.2
deaths,Midlands,2020-10-23,,1.1,1.1,0.036,1.1,1.1,1.1,1.2,1.2,1.2
deaths,Midlands,2020-10-24,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.2,1.2
deaths,Midlands,2020-10-25,,1.1,1.1,0.035,1.1,1.1,1.1,1.1,1.2,1.2
deaths,Midlands,2020-10-26,,1.1,1.1,0.034,1.1,1.1,1.1,1.1,1.1,1.2
deaths,Midlands,2020-10-27,,1.1,1.1,0.033,1.1,1.1,1.1,1.1,1.1,1.2
deaths,Midlands,2020-10-28,,1.1,1.1,0.032,1.1,1.1,1.1,1.1,1.1,1.2
deaths,Midlands,2020-10-29,,1.1,1.1,0.03,1.1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-10-30,,1.1,1.1,0.029,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-10-31,,1.1,1.1,0.029,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-01,,1.1,1.1,0.028,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-02,,1.1,1.1,0.029,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-03,,1.1,1.1,0.03,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-04,,1.1,1.1,0.031,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-05,,1.1,1.1,0.032,1,1.1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-06,,1.1,1.1,0.033,1,1,1.1,1.1,1.1,1.1
deaths,Midlands,2020-11-07,,1.1,1.1,0.034,1,1,1,1.1,1.1,1.1
deaths,Midlands,2020-11-08,,1,1.1,0.035,1,1,1,1.1,1.1,1.1
deaths,Midlands,2020-11-09,,1,1,0.035,0.99,1,1,1,1.1,1.1
deaths,Midlands,2020-11-10,,1,1,0.035,0.98,1,1,1,1.1,1.1
